datetime,wind_chill,day_of_year_cos,temp_monthly_anom,dew_roll14_mean,day_of_year_sin,day_length_hour,dew_roll56_mean,dewpoint_humidity_ratio,sealevelpressure_lag1,dew_roll84_std,index,dew_roll84_mean,humidity_roll56_std,month_sin,sealevelpressure_lag3,quarter,cloudcover_roll56_mean,cloudcover_roll84_std,windspeed_roll14_std,cloudcover_roll14_std,severe_index,dew_roll56_std,cloudcover_roll56_std,daylight_hours,heat_index_approx,cloudcover_roll84_mean,windspeed_roll14_mean,solar_expected_clear,humidity_roll56_mean,cloudcover_roll14_mean,sealevelpressure_lag5,humidity_roll84_std,sealevelpressure_change,windspeed_roll84_mean,humidity_roll7_std,humidity_roll14_std,humidity_roll84_mean,humidity_roll7_mean,dew_roll14_std,windspeed_roll56_std,windspeed_roll7_std,windspeed_roll84_std,dew_roll7_std,humidity_roll14_mean,winddir_cos,sealevelpressure_lag7,cloudcover_roll7_std,cloudcover_roll7_mean,humidity_change,windspeed_roll56_mean
2018-03-09,-1.166557470167775,0.5917702701621916,-1.095719568705486,-0.4526081234334322,1.2647931628561708,-0.3292960860603869,-1.5128166060914294,-1.26872884013411,1.2965153059565147,1.7218438130463476,-0.3256959251705541,-1.7675182699524574,2.033563346282833,1.4065864378939104,0.153803777835243,-1.350899191519135,2.235158987163882,0.13698554516089856,1.1584901415622568,-1.382876015489164,-1.4304737654307156,2.1276550490397828,-1.7713591805994622,-0.3341656244469348,-2.245301727312012,1.7999099264325205,0.8854849889270223,2.0956581779263894,-0.6919002764149,1.8066509623573574,-0.6944131457072084,2.5512181242454393,0.957225955486433,-0.43695053431830205,0.5394488558614631,-0.16729981471961383,-1.0130867621064215,0.3320562957322294,1.0148382749209992,0.2891600753900706,0.7056355939883783,1.119006329963601,1.1733614174340625,0.5237370191602762,0.07396380084194977,-0.4276788070643017,-0.7349021257055048,1.2751738271045885,-1.101732067974816,-0.11366351533337746
2018-03-10,-1.3434766221449976,0.5693108607088174,-1.2708597748581973,-0.45984306632993105,1.2741227590546542,-0.3069974672924685,-1.4953124717846586,-1.3007287550454605,1.5922619558304987,1.7287921963052875,-0.3243931414698719,-1.7776168787040836,1.9929589609359675,1.4065864378939104,0.2665826114137124,-1.350899191519135,2.130747331698787,0.273865374266833,1.1150650138795069,0.012726075467419499,-1.4304737654307156,2.077688858656225,-1.3178777676008897,-0.29649460246853987,-2.08894382300456,1.722669700956019,0.826610354050144,2.7503436747201646,-0.6788978241905388,1.4689639335145512,-0.2711011590877395,2.6082765420523883,-0.9044423424562594,-0.39931126004404643,1.5451794353256407,0.5650878949739898,-1.0806314905310372,-0.26805875321740974,1.0666436713866152,0.3022938024080041,0.6609625480179148,1.1431344393395426,2.360736723767043,0.3825072676399623,-1.1281078819657053,-0.6253737764153077,0.9688795268059787,0.7228075555644743,0.7783087721915557,-0.05167739208038286
2018-03-11,-1.1351051764829354,0.5466940923184517,-1.19301968323477,-0.5119346551847238,1.2830666669985085,-0.28407071841841347,-1.4825821922888252,-1.073438863356159,1.3105984797600254,1.7259838092027366,-0.3230903577691897,-1.7753727434259454,1.975633046469306,1.4065864378939104,1.2956894678173143,-1.350899191519135,1.9849650202946922,0.4965705171714835,0.5140972332856039,1.1304734367178226,-0.0008916763826348894,2.0492326250171806,-0.7385003032533397,-0.2776590914793414,-0.8414104328033428,1.6121130919567705,1.1896706024575576,-0.08735280544851853,-0.6709518811645395,1.0203698902968983,0.1522108275317293,2.6015437279869436,-0.6320030793426783,-0.42048335182331614,1.546658011742883,0.9683441446688893,-1.0768337949569624,-0.7313054576697641,1.3113759816036246,0.2561098510047285,0.6804336482773816,1.0928495204541409,2.7395977090953325,0.14885510519826342,-0.7441519300264477,-0.6959791226120966,2.162525929164664,0.03711149434226208,1.413632918178813,0.03967057902929759
2018-03-12,-1.115447492929911,0.5239266302565486,-1.1735596603289136,-0.5524503354051182,1.2916222508770103,-0.2614580345974248,-1.4698519127929919,-1.0019334390875252,1.1134340465106973,1.686446512649902,-0.3217875740685075,-1.751528806095716,1.9718129676156058,1.4065864378939104,1.5917339059608007,-1.350899191519135,1.8842964241764595,0.35863199718055144,0.25014876217647863,1.305070158589919,0.7993679740008899,2.0376483432971497,-0.5895433935865594,-0.2776590914793414,-0.16762368590808205,1.653048917451087,1.2779825547728727,-0.9443115449388378,-0.6644506550523546,0.738412256736973,0.2650940239635812,2.5063535339846847,-0.768222710899443,-0.47772641478208017,1.1949078880858126,0.9307396326897285,-1.0195970973762631,-0.9524004757038437,1.4044721248809648,0.1531580919125357,1.0768765083029561,1.0693509194174895,2.472965723855279,-0.016259089593868025,0.00822419056953413,-0.2723470454313628,2.1926863174469657,-0.31389958461672735,1.7896410862120862,0.07881970950487369
2018-03-13,-1.0269879169412992,0.5010151841986799,-0.9984194541762019,-0.5524503354051189,1.2997869893203213,-0.23821722067029943,-1.4563259908286688,-0.8652571580296221,0.8740200918508045,1.6469972133733681,-0.3204847903678253,-1.7178667769236289,1.9995057779416059,1.4065864378939104,1.309786822014611,-1.350899191519135,1.8837054148059031,0.18322747869517866,0.25014876217647863,1.300072475596381,1.184455324561383,2.042797418045738,-0.5901488839592318,-0.23998806950094853,-0.402594869881224,1.7625597206895325,1.2779825547728743,-0.8424796638306503,-0.6341115998621746,0.7345498234005359,1.2951531914042982,2.435463468844797,-1.4493208686834216,-0.5208547498879977,1.5373170124543187,0.9537633463250295,-0.9262822918418531,-0.817286853571906,1.4044721248809648,0.13354692165095308,1.4754179134875107,1.068189696643286,2.1058446617353597,0.00035617529087283864,-1.5390414411374926,0.151285031749371,2.4755370671766115,-0.06991513955220947,0.24671101738589085,0.08860699212376826
2018-03-14,-0.7124649800929044,0.47796650625316045,-0.6675990647766367,-0.5582382897223174,1.3075584761425463,-0.21560453684931272,-1.4511543147834867,-0.5826286300645425,0.42335853013804087,1.593632326839804,-0.3191820066671431,-1.6769113080975897,1.9642988403988006,1.4065864378939104,1.1124238632522814,-1.350899191519135,1.8689301805419718,-0.15227638740539615,0.25241082817834964,1.2735157751212225,0.8899646962119434,2.0499457005561164,-0.6008274765338942,-0.22115255851175009,-0.3724814957183075,1.887757610340032,1.2747117417241578,-0.7824863055270274,-0.6507258443710833,0.7075127900454748,1.5914715820379137,2.295087386444488,-1.040661974013024,-0.5514366602358302,1.909453553315122,0.9161640990728712,-0.808553729045532,-0.6523429512290242,1.4042274638643153,-0.0477300977382495,1.5056713687307282,1.0136267261745149,1.7215389721338228,-0.01729754364916588,-1.0960050806900197,0.2642535856642269,2.396602136755692,-0.11798642426752386,-0.3108183352151689,0.1864798183127096
2018-03-15,-0.4175997267975337,0.45478738897117327,-0.3367786753770714,-0.562579255460217,1.3149344210508478,-0.1926777879752557,-1.442004426395856,-0.2568917983069151,0.09944553265700293,1.53806669598158,-0.3178792229664608,-1.6314675687152718,1.9728713712717316,1.4065864378939104,0.8727688418980298,-1.350899191519135,1.870900211777165,-0.44114892163749175,0.20753637798131816,1.2248171879107679,0.543851029923375,2.0653225498214876,-0.6003380589238059,-0.20231704752255164,-0.5918168892607047,1.9977166160473923,1.336857189649751,-0.6466257370536118,-0.6442246182589012,0.6628189185809851,1.3092635909582677,2.1388363565500192,0.003688534588976517,-0.5741770551098611,1.8684328270960509,0.9364170125470086,-0.6986918213669363,-0.6681354525171714,1.4002680045534952,-0.05057649398981111,1.4981954460893583,0.9670316979502858,1.150286199278661,-0.0017207328197187362,-1.1349168439329702,1.2950916401373553,2.287466007352172,-0.18056979493463013,-0.7127581010438425,0.22671642463483097
2018-03-16,-0.476572777456608,0.43148466334497254,-0.43407878990635534,-0.5712611869360161,1.3219126503204068,-0.16975103910120065,-1.4292741469000223,-0.3632708116347056,0.09944553265700293,1.5233871679343123,-0.3165764392657786,-1.5938783028064405,1.9649559005198818,1.4065864378939104,0.42165350758411996,-1.350899191519135,1.8445017932256127,-0.6387302972720676,0.15537856728750504,1.1854126140826489,0.6767718057560453,2.0871957274642283,-0.6097616119028882,-0.16464602554415472,-0.17964008040578314,2.076450849753615,1.2779825547728743,-0.9986963083811118,-0.6536152781987178,0.610400180443621,1.1117179972025188,2.027642808283205,0.276127797702506,-0.5083083251299125,1.7260294878677687,0.9167357291274895,-0.6213815900375562,-0.3838704293304992,1.3872848448282227,-0.03885747748078595,-0.5965997197908648,0.9878750143342592,1.4039781334624712,-0.03287435447861302,-0.7728533616663876,1.5916340941638563,2.1514758014907134,-0.2685493160173747,0.7653429732938555,0.2984898305067223
2018-03-17,-0.39204473817860114,0.4080651967947584,-0.2589385837536438,-0.5857310727290145,1.3284911074350274,-0.14713835528021194,-1.411770012593252,-0.2454377339326604,0.18394457547813212,1.5353516908920135,-0.3152736555650964,-1.5618993750929575,1.985992815341851,1.4065864378939104,0.09741436104600827,-1.350899191519135,1.930986164450473,-0.8292827311389712,0.15537856728750504,1.2138911771747427,1.489749184691461,2.1181100058622344,-0.7028606311770496,-0.14581051455495828,-0.48743351055174877,2.1735613846853865,1.2779825547728727,-0.9294510943953646,-0.5979936770167226,0.631919451889487,0.8718412047848295,1.9895528470454984,-0.17793764082006036,-0.45812262609757176,0.8097696563659228,0.8417931385050282,-0.548682846190979,0.15307461446654896,1.3540272423879385,-0.126740878034008,-0.6595277506237871,0.978026327953527,1.0876868334536507,-0.07025870046928616,-1.280080816689395,1.3092127093767003,1.962662766443548,0.3191901650302358,0.10408722951120317,0.3778755673044176
2018-03-18,-0.49229892429902744,0.38453589114481684,-0.41461876700049827,-0.5958599927841126,1.3346678536932033,-0.12421160640615692,-1.399437554331663,-0.4272579800933118,0.12761188026404066,1.5651525838221145,-0.3139708718644142,-1.5341282010259858,1.9700328114921577,1.4065864378939104,0.09741436104600827,-1.350899191519135,1.9518684955434942,-0.823238801680466,0.24862872551597,1.2447582852457515,1.5840381506756447,2.1478521942895425,-0.6938059324263488,-0.1269750035657598,0.02029535093550523,2.18297363653262,1.3662945070881911,-0.9528839233406624,-0.6070231577280812,0.6578529328627083,0.42030841905738964,2.0030610259514523,0.003688534588976517,-0.35696707648550946,-0.41266000630805466,0.8214320164723634,-0.5039242912108112,0.5987740952654038,1.324279437250641,-0.054040513163780134,-0.23732153308510506,1.0216981580140851,0.4517177716747172,-0.08064324102224817,-1.1462090306250248,1.1115177400256946,0.3622441913714878,1.047515478735838,0.8950009622708466,0.47901082103299264
2018-03-19,-0.048035276000668696,0.3609036805895219,-0.06433835469507589,-0.6059889128392114,1.3404410687794615,-0.10128485753209988,-1.3875029173043187,-0.06953644174306424,0.12761188026404066,1.6008413823674095,-0.312668088163732,-1.507759611507851,2.011988014002982,1.4065864378939104,0.18199848622985235,-1.350899191519135,1.9731448328835488,-0.9624236750263044,0.19305073013977017,1.2873919852886955,1.0446970602599535,2.179028606923215,-0.6897116428928507,-0.08930398158736491,0.3314186253398697,2.260363262832095,1.4873145898906612,-0.8088945472083076,-0.5878806586199901,0.7091681186182327,0.09576922931580331,2.0436103548484645,-1.2676946932743332,-0.32795346923243596,-0.8633512655548188,1.0287012015503085,-0.433395659120849,0.9742846814502659,1.2899341367476072,-0.10482546040003556,-0.5840502418772892,1.05590669302794,-0.05234900327572486,0.010740715843838977,-0.6675790648998366,0.8714595629566216,-1.228686426709414,1.4828780572896243,-1.1276636657702146,0.5681838404495825
2018-03-20,-0.5689638901558239,0.337175529649794,-0.43407878990635534,-0.6002009585220122,1.345809051300817,-0.07835810865804285,-1.3751704590427303,-0.31772708387130416,-0.2667169862346156,1.6188643535878975,-0.3113653044630498,-1.4710118963283223,2.011988014002982,1.4065864378939104,0.12560906944061762,-1.350899191519135,1.9871320546534,-1.0726132174006102,0.28731343423108285,1.3218940293076813,0.31363279318026754,2.210974106480218,-0.6829732496292806,-0.08930398158736491,-1.5493642773065284,2.330581649628915,1.395731824526628,2.115987672985135,-0.587880658619993,0.8509745996845764,0.09576922931580331,1.9929251119140257,2.183202639497522,-0.30678137745316864,-0.8503501113540942,1.0659967443775324,-0.36313829100045963,0.9549827354314177,1.3076666621008979,-0.11144769083662964,-1.0385341625227478,1.0398889756540084,-0.2738548823228715,0.07927868349340227,-0.3848767750641123,0.41958534729716584,-1.2466639217923825,1.4719939928257793,-2.294585566563133,0.5257722824343749
2018-03-21,-0.85203453331938,0.3133584311206265,-0.8232792480234911,-0.6739973760663028,1.3507702192881819,-0.055745424837056134,-1.3839225261961157,-0.7741411257205075,0.409275356334514,1.609871537928232,-0.31006252076236757,-1.4541808817422788,2.0154937502837886,1.4065864378939104,0.12560906944061762,-1.350899191519135,1.9164079333100625,-0.9962237723396409,0.37028328675988903,1.590110802555438,-1.4304737654307156,2.200040776579546,-0.4608066794813022,-0.07046847059816846,-1.44816596701865,2.31429695992497,1.490585402939378,0.6193833091180413,-0.6456693351727185,0.5259784232329191,0.18043162663968423,1.9847943953601779,1.4566979378613747,-0.17739637213541345,0.34742418958784105,1.2023576988098876,-0.35798427557850465,0.5917552058040054,1.2384836117794382,-0.01845240277572849,-0.8642379571083514,0.9710418631648088,0.04676673095995473,-0.03806662475509402,-0.5111615582684383,0.09480075479194303,0.8346917926677988,0.9858391134407192,-0.4793737208852588,0.5975456883062662
2018-03-22,-0.785198409239096,0.28945940401027537,-0.8816593167410616,-0.8042263482032852,1.3553231106625792,-0.032504610909930794,-1.407393979016559,-0.8514479465655306,0.8599369180472777,1.6102393308256855,-0.3087597370616853,-1.4550224324715808,2.0222183454483487,1.4065864378939104,-0.26911684808404146,-1.350899191519135,1.870703208653644,-0.9322431024053707,0.39072517955287617,1.567764342269217,-1.4304737654307156,2.180663261113321,-0.38196414562239933,-0.03279744861977557,-0.8095597485925657,2.2847155969765227,1.395731824526628,1.5028699048719918,-0.7265734823465376,0.3041643944832321,0.12399002842375828,1.9894715041362236,-0.40497036008136933,-0.12721067310307263,1.1598085886310454,1.3188538901880482,-0.42851290766846684,0.20571628542704404,1.1593222500149136,-0.11269065381521648,-0.8021841945965765,0.9278769466927648,0.8964772262900794,-0.27587260341798014,-0.368307090190846,0.09480075479194303,1.1239748087819614,0.6838063245690301,0.09112143061350203,0.5366470408998126
2018-03-23,-0.7537461155542557,0.2654854914717249,-0.7454391564000636,-0.7912034509895864,1.359466383666023,-0.009891927088942069,-1.4352414654136945,-0.6157908383228523,0.7331883538155679,1.6113148984468653,-0.3074569533610031,-1.4589496692083246,2.037024504057923,1.4065864378939104,0.4075561533868073,-1.350899191519135,1.784021834305264,-0.7906411482180997,-0.6237736415963984,1.6339983384267895,-1.4304737654307156,2.151830560483809,-0.21910784624748292,-0.013961937630577115,-1.0261444012258505,2.2267480776634034,0.6957778321015272,1.121671521428369,-0.7926692811537204,0.026620970450663185,0.12399002842375828,1.9859247622802365,0.09450162229346913,-0.09898121739738208,1.6153857145846273,1.3089174438606725,-0.49795648388012154,-0.07152984829822981,1.115920235819067,-0.1442580529170282,0.08944940890243772,0.8353289660836272,1.3843356979151251,-0.2717187871967929,-0.8219390262473187,0.17952717022807693,1.583584898338984,0.3155621435422871,0.6227191854191669,0.3963626566956636
2018-03-24,-0.5630665850899162,0.2414437587270387,-0.6092189960590662,-0.7116190791280973,1.3631988172569423,0.012720756732044643,-1.4495630298465072,-0.47651574197204716,0.7613547014226056,1.610285387495742,-0.3061541696603209,-1.4609132875766961,2.016176950805096,1.4065864378939104,0.8586714877007171,-1.350899191519135,1.67547311324627,-0.6552145125889508,-0.63686870673349,1.5209859953125424,-1.4304737654307156,2.1337780467097507,-0.08216789752668523,0.00487357335862134,-0.39318444045531287,2.1592189056800786,0.5976534406400638,-0.43486307082388487,-0.8511803161633559,0.08014326096986692,-0.2711011590877395,1.9671788690935241,-0.17793764082006036,-0.035464942059575434,1.5724235850627313,0.8814124943618159,-0.5511242219171668,-0.3680779280423502,0.801941334180013,-0.1970901746768168,0.12722345938746904,0.7189132414802208,1.4011922915090829,-0.12945058162118117,-1.179657084641708,0.12304289327064898,1.5935121332762727,-0.1841978164225788,0.7005139788053599,0.34416381606156143
2018-03-25,-0.45494932554828094,0.21734129098520802,-0.5897589731532098,-0.6175648214736098,1.3665193114700254,0.03596157065916999,-1.4491652086122622,-0.46157486823514127,0.7050220062085142,1.6132964549572055,-0.3048513859596387,-1.4578276015692544,1.9199460788078173,1.4065864378939104,0.731795299924935,-1.350899191519135,1.6352844760483827,-0.6524956707902827,-0.5591512406987635,0.8982339898507287,-1.4304737654307156,2.134294939025335,-0.09309545124606217,0.042544595337014234,0.31143955978947335,2.155334484282809,0.41121709686328367,-0.964390181637375,-0.9201655487981761,0.4178302898126742,0.4061980195034042,1.9433261030606583,0.5485670608161388,-0.056637033838842755,1.2809350591038853,0.5697194257474067,-0.5861172739925735,-0.5839087789803783,0.4669424722482042,-0.25280232009597214,-0.09020382821124717,0.7305344276461728,1.1578835156232865,0.006586899622651695,-0.3848767750641123,0.12304289327064898,1.2660058897253523,-0.3574358424721057,0.6356849843168662,0.252815844951881
